"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
0.398720273122295,0.096159203384975,-0.157835181053404,0.551303331683237,-0.629847372595335,-0.296208643116818,-0.585063996242633,-0.544647824513128,-2.02492061815458,-0.00811762589186928,0.108739032609251,-0.694586104292716,0.293089084099626,-0.192640686788177,0.215741140194128,0.0781762906523762,0.34628540382263,0.370067781511059,0.215702328720639,-0.25409585027108,-0.660126910694534,-0.10399700847284,-0.668361952070627,-0.857228932083081,-0.238854770282952,-0.268173119622501,0.342713657969161,0.158658068856035,0.162170625039789,0.0950989437242508,-0.134688860579526,-0.144686985419915,-0.353464556326099,-0.535832567986911,-0.272380170232271,-0.618666147341988,0.0717984497109534,0.441569830783971,-0.0661071267028984,0.40623183710679,-0.338491572880086,-0.169699760405577,-1.0039510982034,0.20696983250441,0.305199687765201,0.215473556879271,-0.0355834663382182,0.185234525829544,-0.626323508350457,-0.212063356006303,-0.478550194305041,0.101659334680213,-0.300295445653704,0.812693471335838
0.403723325995535,0.107212112313791,-0.184301562281732,0.596171284915365,-0.619757697237307,-0.232327664229614,-0.577123775333387,-0.490429430291933,-1.76435034740134,-0.0297361940076602,0.0751221094447444,-0.69598343385331,0.345144946476559,-0.182218102568792,0.244121399381756,0.0377985012853023,0.242900102643199,0.389437154485156,0.279658078445107,-0.271708810905384,-0.668264372264559,-0.0953844056478451,-0.654697927591618,-0.775564647863488,-0.175472151290101,-0.245931703128091,0.35675144105097,0.165518538810405,0.156693034314215,0.119137318734217,-0.139770035182926,-0.103776479116071,-0.231399793959975,-0.521293289255078,-0.262202807673857,-0.615183132203546,0.0847341661851228,0.412811449941857,-0.00644441466448098,0.396647231181321,-0.354414145524247,-0.163417682785711,-0.821818556126293,0.115238500013273,0.297787486320371,0.238157645146561,-0.0024509391514921,0.246091116967307,-0.493423940531468,-0.122324361284104,-0.374637945621045,0.0410197843260881,-0.284629785845449,0.799797588557395
0.352533917917424,-0.00066063932830291,-0.226102875227935,0.491253524081172,-0.629916806156393,-0.3439205197712,-0.644920401374829,-0.455104891810288,-1.44188837127862,-0.0105839344293559,-0.0249156626637425,-0.655741653109305,0.290293609590265,-0.241979054516309,0.184991799559506,0.0212796302739185,0.146880170812212,0.290970568344141,0.163184143757329,-0.320879348752151,-0.720963157173722,-0.142261794002927,-0.67211501437416,-0.768810409131707,-0.227232370669008,-0.28309909365241,0.223528492633417,0.144742844138326,0.125745791321886,0.0464449156434525,-0.184475953008381,-0.186598522495067,-0.266879947162112,-0.524227067886146,-0.180011316301998,-0.621334121752198,-0.0124682657732276,0.448498426642883,-0.0298379797332124,0.277930973892917,-0.419149887107426,-0.170402090855024,-0.842722250620333,0.0652341189306854,0.110275512701056,0.153392785292017,-0.053617367351443,0.128851246423012,-0.405971796484338,-0.195509684823453,-0.446905175167336,0.11730150703745,-0.337851421585897,0.659439360411917
0.406002166571497,0.00787933002179294,-0.140371663389331,0.286375856861737,-0.605168885184257,-0.278961339976176,-0.636668115033055,-0.568662278245967,-1.13152031685225,0.0219241881264289,0.0877947789052672,-0.579481597986734,0.188278798579559,-0.166804481760141,0.310622365259149,0.069558657987814,0.255874481671903,0.299946517826386,0.365323653378485,-0.283768504606137,-0.659684647533899,-0.126117109041657,-0.671677009651977,-0.732913378534332,-0.212672996034853,-0.246394212422681,0.245277960038348,0.150599308308378,0.174741637747354,-0.0282264813821818,-0.132240642003534,-0.153991455202032,-0.237916541984012,-0.498630307972236,-0.298770510619122,-0.583063427970512,0.0824317831761671,0.448131794271397,-0.017732054251378,0.432962617436466,-0.312887362932195,-0.162458997485175,-1.15205517433717,0.236233581741096,0.259560493498952,0.208604815315499,-0.0122808076087514,0.247948412372599,-0.764519029683463,-0.161029677907435,-0.407456002402899,-0.032778977103219,-0.283599006138244,0.752484287964407
0.432126354718615,0.118923968552204,-0.16492911479423,0.529334177135008,-0.594534933298343,-0.266436447289016,-0.571586359049727,-0.534245608543532,-1.84182552046237,0.0236035864957201,0.106125592370857,-0.713935746552887,0.417679960691227,-0.161623922473871,0.238343953115442,0.0686142851308138,0.200814986980479,0.381593097766814,0.335935130076127,-0.266079724042003,-0.666075253205616,-0.0973015000180575,-0.637034625898176,-0.765499164984141,-0.196159143575025,-0.237706778303952,0.283154725853534,0.189348973957644,0.170325160748944,0.13694472918585,-0.134408231353962,-0.140579548012941,-0.217678400333617,-0.508257103801316,-0.226670562694611,-0.587863896686021,0.086048640666831,0.443056044801249,-0.0310867812865201,0.332859637784941,-0.361413463444489,-0.138671848935704,-0.69988523744424,0.136318416782191,0.307375698738482,0.23378539340556,0.0211632093818129,0.268729782916833,-0.483850981380919,-0.0743873022764587,-0.426833851302233,0.138693317764395,-0.308905015448713,0.730658379637421
0.385203881407527,0.0593123274253465,-0.213495438269757,0.44801962187085,-0.618222407778687,-0.402336416285597,-0.621556735421321,-0.545463968753694,-1.89799342245941,-0.0283200067100379,0.0806032868769801,-0.755153632540443,0.269224461594271,-0.222973997210808,0.254632612911507,0.0301434489029879,0.190810629562364,0.342024182055643,0.274405850413473,-0.29803986006197,-0.679084890609692,-0.12572625236709,-0.694593514463376,-0.831220251105575,-0.172136533538865,-0.26284054871996,0.258031716912386,0.137312962813151,0.129172933579369,0.0229430060979305,-0.151406216031123,-0.12146508204888,-0.271300221310395,-0.519600020612732,-0.285357118804044,-0.646014603773481,0.0360542128178026,0.441666769811461,0.00684409151085423,0.383572489197195,-0.327625304205648,-0.149027409984994,-1.02844266378078,0.126455217656702,0.256894133420741,0.199705945227482,-0.0239292472991186,0.149971259849776,-0.645443220277516,-0.193211961348086,-0.430794482772279,0.0657383450538928,-0.295135219380978,0.846604775706685
0.368174877838144,0.051691934910586,-0.181521217678581,0.528670517316125,-0.617889724392103,-0.375541691061018,-0.713994181457363,-0.494269418604799,-1.84952686631716,0.0152634283485682,-0.0126456760765077,-0.711546521796039,0.357891533829568,-0.190971839051364,0.207915688827099,0.0308378965405519,0.113722059801044,0.316014285409413,0.328642066041151,-0.293113159069747,-0.687422468561834,-0.124793750944312,-0.691527542829169,-0.802010705078397,-0.237762068782628,-0.271542322326463,0.313513940187841,0.132157110616749,0.133750673076658,0.01978958412747,-0.166871678079446,-0.179398981623781,-0.198072748056394,-0.54142999825056,-0.294452583167034,-0.613059968276392,0.0555060282306916,0.366172266063651,-0.0350414846832698,0.213314617196853,-0.410860485463905,-0.18059916234222,-0.940152220068599,0.0825770625201162,0.242390974915015,0.151564099101794,-0.0477889930848897,0.229009852713573,-0.535720133798601,-0.10305211343846,-0.442887487178467,0.192305640098073,-0.334086654575501,0.679063864282453
0.376508503188567,0.117661558084216,-0.261446026624263,0.511334748451483,-0.610402421587946,-0.321663424587432,-0.627965118382933,-0.405372760148775,-1.53122237030877,-0.015108326594918,0.0990767617153015,-0.69210973825842,0.324754984762762,-0.184911482741984,0.193646969549736,0.0479503611251834,0.0141828245565486,0.326363292839559,0.278213315427688,-0.303463281607973,-0.68898430923286,-0.114969852032092,-0.6902127942897,-0.750341131752158,-0.198370612935286,-0.254282833544529,0.244645493461374,0.160482646944255,0.163141718585219,0.0668945541543906,-0.162149645093042,-0.145220809722452,-0.189129282645581,-0.51760098009806,-0.266980181075403,-0.630301509062218,0.0532926916922137,0.377446484190845,-0.0151983444943496,0.284370662857686,-0.418384562886042,-0.17579548353774,-0.689390411895894,0.0950767257350172,0.186445669583822,0.187529277274511,-0.0184588170133446,0.198617611920538,-0.422925494489748,-0.14553750083021,-0.431070049645189,0.187055129531801,-0.329871934633097,0.650171517584577
0.386906710023893,0.0481667162880783,-0.200112087214584,0.389147438552135,-0.616623337244862,-0.308241634840677,-0.6310093621145,-0.465753178082207,-1.53699242626113,-0.014609896429706,0.0890933949297919,-0.64458114060723,0.361661733631473,-0.194990364752633,0.197096307905164,0.0635604986425423,0.120426479170611,0.311602910673474,0.294872582357336,-0.30856732976092,-0.680805576854817,-0.10010639949305,-0.69991934589334,-0.741867435061313,-0.202244768194514,-0.258574633850904,0.2396782166556,0.14516207957834,0.143023110858825,0.0724716395360624,-0.161532496389527,-0.192040475917324,-0.108033799687466,-0.527214073965541,-0.23084716151872,-0.608546563444054,0.0463045090116819,0.348831242993716,-0.063949581897544,0.235616577396681,-0.397601112149467,-0.157937525105835,-0.788399809827592,0.0671498879300175,0.241346002847615,0.180034972522447,-0.0166961501850543,0.125548633996481,-0.42509288930203,-0.120403813743334,-0.406253624370636,0.202779827935235,-0.29727099476329,0.661877503353956
0.41347580262743,0.109352436569428,-0.203478757989448,0.443067765486263,-0.598604735954335,-0.247569184530269,-0.672014260073698,-0.404070160716371,-1.35534601760038,0.0205696687764745,0.0872953320716104,-0.584046228293771,0.325154966899572,-0.170205467096889,0.238045443739869,0.0621618766895617,0.0372498723337471,0.335786433977864,0.234443714177372,-0.289051164766936,-0.659129362519298,-0.10241433020701,-0.633737217168959,-0.732789850698528,-0.207284807327279,-0.24966246106239,0.251438224919871,0.138315961415282,0.150142701021039,0.0352905583771254,-0.144287866027465,-0.144120000628752,-0.250575524130584,-0.500517865381737,-0.300292719953815,-0.609249654018252,0.0768134306724633,0.346390439997399,-0.0549972109596421,0.139775813267483,-0.358253087352579,-0.158072908187973,-0.851925587244993,0.111799816992112,0.180361551373773,0.190654334914935,-0.0181846142017801,0.231336767139921,-0.443284130650159,-0.146719920649356,-0.435346310046496,0.0891188985343555,-0.304510846806956,0.698839374361252
0.363358271055345,0.0429919617446698,-0.19049542362535,0.488935349594444,-0.590107953600516,-0.253880109585689,-0.641988193608482,-0.562558184071589,-1.85631420702451,0.0213451293229393,0.0666737578043088,-0.718076818289894,0.243197176163587,-0.172335510550131,0.17266615398615,0.0332559926550133,0.226773131227224,0.264889397656596,0.0436358939421953,-0.247380164722621,-0.692542944798262,-0.0943921978595265,-0.64758732018837,-0.809765003291258,-0.240714842310151,-0.262400205685395,0.240195771527177,0.0950700108120006,0.128138591831551,0.122186829834648,-0.152747750466653,-0.169452396274403,-0.33882299981401,-0.54975547341946,-0.31313696884462,-0.609777848215306,0.0577580399886119,0.241056701203846,-0.0439494715067202,0.226930839173404,-0.35804171645593,-0.143877961439822,-0.877442061704862,0.155454851735089,0.236967568245894,0.160418732515921,-0.0413962504526712,0.176019999509874,-0.533483913131777,-0.163454567401283,-0.47081270087717,-0.000608085027054311,-0.312399788191073,0.623163763077898
0.408995551044939,0.032814223596777,-0.155064736744697,0.479898129701925,-0.590339006462439,-0.303935242671813,-0.659807868238454,-0.487327867851697,-1.3818018526795,0.0209772889956168,0.0853769048707515,-0.616192990337379,0.278979139750644,-0.190876130044472,0.272364974600048,0.0614867347535756,0.0434773056978762,0.321779302152191,0.146681208433615,-0.277242022736705,-0.681610196237633,-0.0855665254334902,-0.606172806330286,-0.737906510306163,-0.254485456671174,-0.240523422665638,0.250545703268938,0.122657812418077,0.16650280595456,-0.118696482411182,-0.131548573423402,-0.11845589597243,-0.229679539206304,-0.495321635695363,-0.331431682680175,-0.63257086581216,0.0700976726288861,0.329421722683945,-0.0276060728730914,0.143757256633779,-0.3132656868951,-0.163391685196026,-1.02128988135728,0.215804571889354,0.152417704269994,0.179208669277915,-0.0284979399842245,0.182147819488223,-0.38393776559136,-0.116605847320915,-0.448527594235058,0.117544110723516,-0.279080019985539,0.678753845776978
0.434019393677446,0.0896721710802053,-0.143292621709589,0.611179434891154,-0.583915538886661,-0.274519470371903,-0.559548615670672,-0.421969757284015,-1.52715729013088,0.0265500460996089,0.0744099628509568,-0.63761799230871,0.429651639032625,-0.177007491053855,0.255855618630857,0.0866889906421384,0.157884060028306,0.363001630859709,0.318866093441477,-0.264118035060367,-0.646202239707151,-0.0727858346993424,-0.671557723814062,-0.712813395201287,-0.155404255112571,-0.213880689009887,0.278632022135238,0.173666792964708,0.178042782346479,0.122549884362663,-0.123886217674693,-0.131056243171922,-0.193103809704288,-0.485355901736259,-0.263551394565164,-0.576473060845533,0.100595354297019,0.472494366874765,-0.00362761180231957,0.25399725159216,-0.352288754638964,-0.142283282739448,-0.630692198760124,0.0957545640171566,0.255577717512043,0.213150908645494,0.0374502252647474,0.257305448251742,-0.378096912030149,-0.0945047770101241,-0.390480944861089,-0.058935796337393,-0.257708424898475,0.714947642821637
0.399239079386751,0.0310716264260764,-0.186426528576418,0.438684729219116,-0.601313082735673,-0.264930113455751,-0.584582884012936,-0.510850785191329,-1.5170960656863,0.0184997875127095,0.0917429411578449,-0.725553976300351,0.226164509909001,-0.194771670843123,0.229658494151466,0.0489488419170606,0.19630969816888,0.310706918416018,0.231690869490618,-0.278420072923701,-0.640486796490722,-0.100604916577835,-0.622061300043255,-0.757414328829938,-0.200928924077269,-0.245020608244437,0.260822850400872,0.146461380707836,0.151912266786267,0.0215746628047183,-0.137856519727817,-0.146282620945049,-0.194620179014687,-0.529008014622818,-0.27971896481782,-0.593864616298225,0.0490534727096505,0.416960739769691,-0.065014144900028,0.315915822507966,-0.320174708709746,-0.152065914022255,-1.01657466750344,0.0568722591406536,0.313366175383978,0.184340698806338,-0.015559907206649,0.174841736213227,-0.598133407615833,-0.148549833796896,-0.449194805982239,0.210848620218454,-0.327658996541655,0.779735074892594
0.399881989772223,0.0246805611360741,-0.114638051038572,0.260703805061318,-0.576154095538523,-0.364760578754254,-0.700327565117132,-0.481237849425173,-1.23333007349347,0.00829912436258377,0.0985549910832263,-0.675291726926315,0.182532548190185,-0.180444125855987,0.259713286646202,0.0523005659705747,0.184687598512518,0.380656009829709,0.317036235570459,-0.264723160049896,-0.628667729826896,-0.0966737565188548,-0.645902039185104,-0.744796431868281,-0.176089552821135,-0.260824731771268,0.273724800443826,0.141177286038464,0.173171875219041,-0.0905910146745073,-0.120790106962849,-0.115007728259628,-0.2395458396171,-0.527608430509756,-0.345054636446823,-0.625066989796472,0.117633991314232,0.393578163642307,-0.043334470643761,0.362360575599706,-0.283889007717045,-0.136855119387509,-1.14499970373203,0.130696633510839,0.189055518821101,0.161348509419533,0.0296939633177812,0.142721318126311,-0.660814996308997,-0.0557686786838096,-0.438514094829764,0.167424192866495,-0.316151793503025,0.68074725849925
0.423467485165155,0.0879028721212556,-0.220000531270976,0.418269463037317,-0.559525864413389,-0.34252905999403,-0.580662950197484,-0.519034553690499,-1.90934475419803,0.0307469332311952,0.100103439540921,-0.628236917083825,0.261546731461448,-0.177039775844081,0.235877708507195,0.0608628836090247,0.185557853348153,0.360311161104699,0.183410401820434,-0.256900839353592,-0.659286413019445,-0.0901814418253892,-0.616919218144126,-0.769573038950034,-0.158284705361095,-0.241898110555715,0.27267377532599,0.143103925507726,0.159941575115159,0.118169602505721,-0.127735827247313,-0.118832995188033,-0.19194923197546,-0.477213554752485,-0.231815322957437,-0.585733712024833,0.0812116131643821,0.361496841992542,0.0466784567014614,0.383870328769979,-0.335920167348897,-0.161393075488539,-0.853793581972342,0.133478110351623,0.291965675239785,0.212596122417189,0.00385375622806258,0.201704867268487,-0.503372222513703,-0.127335366708471,-0.371377285779927,0.134824411443821,-0.295614520967568,0.770472111564123
0.413990386579564,0.101515422747572,-0.148145010088211,0.52194206226268,-0.613437662955328,-0.24374063624918,-0.560712388365417,-0.453946293059929,-1.73655722347533,0.0125073216345152,0.0846836818090767,-0.676743026409927,0.415232092397801,-0.165253495185768,0.186963928830549,0.0580149401714271,0.26682881990564,0.347056189375954,0.239134965530242,-0.277428814827807,-0.669569727779325,-0.101183122536835,-0.657790354177055,-0.77093845653803,-0.1932817486333,-0.25143574947107,0.264168001314349,0.153013974149247,0.153637025849163,0.182852550501583,-0.15180578896672,-0.133524208699559,-0.260275943668535,-0.538580298889407,-0.245584616542055,-0.603213618701638,0.0468472080816384,0.402680752704668,-0.033764711025077,0.327734637094153,-0.416292707570061,-0.152761155536537,-0.669575057939898,0.0620753204767783,0.295024710377958,0.215305492638727,-0.0163341514500678,0.226012284253371,-0.453662024460609,-0.126058111485677,-0.433676111199529,0.125591693313545,-0.304217833915714,0.719704991421851
0.379602191310389,0.0465982655891574,-0.185336973293035,0.300810255067206,-0.621224312682172,-0.314211169875422,-0.633016919687325,-0.464262316271271,-1.50285789052952,0.0121834208088303,-0.0366153357901567,-0.661040431891817,0.370205809051656,-0.222237506196676,0.190608693308767,0.0341751301373727,0.0758090808302798,0.317774850097273,0.217945085872559,-0.301186337484072,-0.69713153360046,-0.122391800845275,-0.692991263679126,-0.742899442770031,-0.269133708802798,-0.270708798732419,0.228709975154166,0.138643596405955,0.121440757009704,0.0777616112455165,-0.179208313025798,-0.176227195638372,-0.204003275246379,-0.537898991989027,-0.274401563813662,-0.619053715713836,0.026036354700586,0.353096194575411,-0.0301312016451367,0.250712336932872,-0.39836092039578,-0.170125321161087,-0.697613302415824,0.0129372898441086,0.236612004031111,0.164426691695882,-0.0382369385584116,0.156414094668555,-0.419965217531795,-0.120881301170058,-0.469302454641624,0.0931323826958712,-0.332880994907951,0.643869878564692
0.376499963698851,0.0234363431453032,-0.141144461352742,0.331437052233735,-0.595998820874059,-0.350868973907738,-0.674899104675803,-0.559456063549489,-1.83762064774277,-0.0219839595777741,0.104147468743615,-0.722454123721026,0.180105087574806,-0.199136181489597,0.248387953261955,0.0621433694529765,0.0296149976438391,0.288072375734042,0.250205333073595,-0.287214424276678,-0.672554566767849,-0.11575565015054,-0.631299969426157,-0.815490377983005,-0.218876175066278,-0.24932232244858,0.232156506653975,0.0685390133529413,0.157436849657556,-0.140712867489929,-0.134627422018806,-0.137132091655798,-0.229371087990466,-0.483033513533029,-0.324732627126847,-0.628598813437737,0.0427399289969902,0.304043483381006,-0.0405694969187584,0.229691969764744,-0.272572474174213,-0.154287864603474,-1.03381178768689,0.220406557027173,0.282862109886485,0.180650703900917,-0.0297917607517952,0.154934037626481,-0.6101342613655,-0.145932863136722,-0.452613396029775,0.0838383983993657,-0.296023665623426,0.72745616103588
