"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-0.163885322088237,-0.345857980882803,-0.332983110010558,-0.338079164440742,-0.921302368890329,-0.586616403162851,-0.784319707302455,-0.494334083583781,-0.345891303452477,-0.186618877342831,-0.364663052239735,-0.199964284518598,0.0173559308856387,-0.622855385645869,-0.756618641220398,-0.414809095333431,-0.741804798400028,-0.99463191608415,-0.840374541240505,-0.517683336001643,-0.177885965288432,-0.356910172163005,-0.188008890183236,-0.558293245313894,-0.459953964913691,-0.655398253940315,-0.768193216063012,-0.622152118371745,-0.868819382376493,-0.431297329303107,-0.433937933551236,-0.0535254192816291,-0.495664873232584,-0.293161591489924,-0.0946150130106331,-0.340551175293828,-0.207202997166992,-0.586865119837485,-0.819148905760311,-0.311917277137434
-0.150445791908931,-0.282199999202764,-0.416663520453488,-0.358926270618221,-0.980286098154127,-0.611053974312775,-0.895252936864564,-0.694235241005587,-0.450931152069501,-0.142180827952638,-0.473533156289588,-0.116340651634388,0.321709986365196,-0.689989858978516,-0.890912439964675,-0.493165024825434,-0.877969657291145,-1.15323410427396,-1.06361123951853,-0.503579188887279,-0.215220534102712,-0.248291071639463,-0.249268000891836,-0.646879966116395,-0.513115576170978,-0.72688280049917,-0.875169989480337,-0.740524588563437,-0.846127207957413,-0.378865515677144,-0.459679703326443,-0.00948182297277522,-0.629149543260538,-0.234291424109882,-0.0152636993919634,-0.541926860359138,-0.232906474726467,-0.649601472191461,-0.975387618113394,-0.439548546936769
0.766632734030334,0.450529541497466,0.440106682752414,0.516385682003865,-0.0849962695030799,0.416618117497744,0.0660840380835268,0.36318297549844,0.243480836048409,0.778802760127736,0.476417820485159,0.701149642611825,1.20322727470313,0.169637031812048,0.0428727817839086,0.434056927836414,0.0749439982607748,-0.226289823611314,-0.126516050500577,0.313297312045626,0.686166096619389,0.403723888332861,1.06789673354286,0.284153221591992,0.430899164658214,0.324545836535732,0.0948826173448191,0.218021801020124,0.0348137442773503,0.475066620276103,0.526169532354718,0.828392290977323,0.467145317505076,0.641741011126191,0.922869157206726,0.403819642995172,0.734225145824238,0.29872354109126,-0.0327594918065567,0.679410025047586
-0.128293036617956,-0.31568097208938,-0.293326465438877,-0.344003472509439,-1.00331667811713,-0.693297772171837,-0.8592782854282,-0.544616073828107,-0.369918688799627,-0.104781791314583,-0.339681340446704,-0.150232668011963,0.105679443358259,-0.661552277448227,-0.820423568655209,-0.450174512969096,-0.796126186913478,-1.11633225772567,-0.848789280415504,-0.488184819491936,-0.202274193092845,-0.35751906639401,-0.240454381185255,-0.58618593039296,-0.457989743617108,-0.560520326393435,-0.850254269029205,-0.759801569900868,-0.947438780483756,-0.384239385089185,-0.40455521395982,-0.0689185004347459,-0.474684717083989,-0.239999157406296,-0.0141093041757263,-0.440806681374603,-0.165117049806251,-0.596507405375764,-0.913832682933974,-0.364375599045897
0.0985242621230326,-0.146962572394531,-0.297374996420015,-0.0954383197665762,-0.74524685681115,-0.259483693679605,-0.62540880248097,-0.274335948964895,-0.21982153325745,0.160583938265659,-0.165701670332274,0.0891081939164945,0.357203547253412,-0.441315221464623,-0.623561349979104,-0.236050285036444,-0.563984436978164,-0.910904755036825,-0.832707204071192,-0.249974308787672,0.0283204385353001,-0.00739076675102937,0.379112449904736,-0.370514790453707,-0.252289233402593,-0.529363194486932,-0.587661308698176,-0.42159680715691,-0.736376768390526,-0.144497209398602,-0.189219577789723,0.193162156718158,-0.173419424765582,0.0182445995265043,0.188134212127351,-0.221436531672464,0.11120458799628,-0.374700066128968,-0.667706253429005,-0.223702405998574
0.484660404020267,0.222464781899375,0.31569066122035,0.283848783003355,-0.40822311146971,0.0473086763014182,-0.222140364126001,-0.0431056699046948,0.0259763855259849,0.527672547081502,0.218040713542439,0.461184360062155,0.736210767037018,-0.107390646246047,-0.238649853878428,0.15731975746544,-0.152379920786216,-0.497980542679519,-0.570138614271448,0.0782166450025942,0.458003856060041,0.297712508362362,0.784519998072515,0.0203201540673973,0.140904256341576,0.214510550258561,-0.198302638637598,-0.0505444332956873,-0.226799304687274,0.155157728932354,0.115117472202294,0.6160920222564,0.147187642041383,0.384191864784724,0.596388729760984,0.189549910735645,0.506252160779697,0.0276460912488085,-0.0811543093277337,0.398611848251094
-0.0250482141981349,-0.2359742523499,-0.353967815273033,-0.298832816424658,-1.07604610588096,-0.704507809181074,-0.886416749868662,-0.655760340403444,-0.424260816049615,0.0225379107810552,-0.347390299509533,-0.0739189873537,0.292548954192168,-0.690499923399663,-0.883948961382693,-0.449653301997781,-0.849133777939098,-1.24071998145637,-1.03455793872122,-0.484638612112915,-0.181998647285648,-0.281654464022613,0.109393283220815,-0.601619925816054,-0.443218191793109,-0.465123629664141,-0.950666275040107,-0.758116990815603,-0.923510347205947,-0.374885221860705,-0.419441248934586,0.019792232897675,-0.557236721520906,-0.155645638198058,0.162767139654197,-0.416436962117155,-0.0114888142345674,-0.577588607471754,-0.994905599972357,-0.313865952294192
0.545285224459011,0.391888300142448,0.409213414521237,0.362601879658512,-0.0614828564377355,0.059448517333923,-0.0689522075312619,0.10048402930208,0.135244305223923,0.47495186381499,0.319818422232084,0.512567885403663,0.863199706359919,0.038748452130728,-0.0946027223346966,0.248026666702791,0.0230507868738536,-0.248957296402954,-0.19136468136758,0.0550529162105346,0.497625365317962,0.271737283006317,0.721071128645395,0.168694499363218,0.246557459770595,0.315414172720278,-0.0771437411313825,0.0653012582200364,-0.1555286805466,0.240101351473868,0.349598018232985,0.601973150380857,0.232473105317094,0.39736373460494,0.676644279413768,0.274684537159291,0.355791185303125,0.148140996477232,-0.0169705088190313,0.412644165469771
0.211524477137211,-0.0269076633342216,0.20219794317992,0.0269051835121283,-0.486011145104866,-0.318275404253347,-0.403878458197522,-0.191438908691234,-0.163605853338154,0.165465233898027,0.0292935819203018,0.230358425245844,0.441936143467537,-0.308096650210131,-0.424889718325346,-0.0713611949642285,-0.342300184749443,-0.639137492689463,-0.484458374928487,-0.185755853602837,0.189531260966648,-0.0449909513137045,0.396802957302621,-0.168978420740852,-0.0693588638579466,-0.0605384902672289,-0.447691273437444,-0.355652574277152,-0.318142328053459,-0.064972261412364,-0.0259828760057828,0.309356241247133,-0.265720296659367,0.0989506358523867,0.379196774255724,-0.0169245334100524,0.110101133095391,-0.211431154762083,-0.330509007712864,0.080640426861557
0.31238632569749,0.201948083636258,0.173893678955396,0.1562362987698,-0.192940284420465,-0.0926301565799335,-0.139251506574978,0.0125038253097769,0.0130433767028149,0.297769981362322,0.196909277656099,0.334850730547811,0.620992653536311,-0.0644103374267952,-0.198952536258723,0.102058512291069,-0.104456136822902,-0.332195540780462,-0.521950252277831,0.0326656925379352,0.287117708256138,0.0758021553289733,0.268681610536651,0.00724984731487016,0.0913528782966615,0.108445626443503,-0.23432594136666,-0.0619639095725285,0.00721263675604172,0.199266578910465,0.17823043174703,0.420873443387269,0.149344719952896,0.238529181636242,0.436774446463555,0.159759770137922,0.164350951134233,-0.0136536905323265,-0.0736825311476148,0.325974247899414
-0.239748202800719,-0.340572080118503,-0.46214948697886,-0.36612069621372,-0.743737006519677,-0.572290144067015,-0.673699355514588,-0.543371674829949,-0.411583142927115,-0.236657690744854,-0.371141639716471,-0.27703220335975,0.0175381822925124,-0.562819456205445,-0.720210898413758,-0.441088922564675,-0.6520949336231,-0.839025066091773,-0.970846238833717,-0.459194924715128,-0.236833939370202,-0.453917811628525,-0.242592732854467,-0.528776176853302,-0.445830701568157,-0.594938750923966,-0.678750511958023,-0.585004107267903,-0.68550028748006,-0.389484509543496,-0.360104945162583,-0.223889281040529,-0.49463620027683,-0.298402865417352,-0.143730019743975,-0.492278928774019,-0.31165213584278,-0.508861984888296,-0.584560957127681,-0.256935086261989
0.220164783317495,0.0451902714544486,-0.181403907648575,0.0135394890218383,-0.637684537243938,-0.276815827570496,-0.537522408940177,-0.304023283125293,-0.244349492301493,0.195686561475583,-0.0903265416448037,0.200056711170751,0.579726521221794,-0.350382710033518,-0.525036202771466,-0.120615036986368,-0.490553361389284,-0.803352919381917,-0.789659664200674,-0.244993896421921,0.212043779776825,0.0521981060325694,0.481567579089101,-0.292228274013885,-0.130164118492498,-0.329189313104455,-0.529647575763116,-0.403812782564639,-0.64108849739497,0.00527201218800646,-0.0817414427848183,0.381929871265678,-0.161175436526585,0.0995131028122597,0.371726753911368,-0.114534713800639,0.163774698919102,-0.265186934852718,-0.381090960827335,0.0522178931749002
0.0782773472895799,-0.126769720472591,-0.135077749218604,-0.222495459561124,-0.747612382736711,-0.415170630565346,-0.650148444041411,-0.489166760245149,-0.298069029034594,0.0827890140142659,-0.271737286639225,0.089486620715291,0.461783725314894,-0.513239342149313,-0.672709076800992,-0.274294462993306,-0.610758956655593,-0.928483038961355,-0.824208103496656,-0.345232060895945,0.0189456489720053,-0.271995635889963,0.292435520359329,-0.4001897472501,-0.27488817146614,-0.309774507412879,-0.643815676721618,-0.498326972771632,-0.676723907382921,-0.225389921861571,-0.178861472479635,0.19556087531685,-0.432221791657899,-0.067307339786364,0.257151141934597,-0.209078457436828,-0.0261738369806093,-0.411846271361567,-0.773061487170318,-0.216942001185057
0.533177842204973,0.278651646581583,0.413210380625376,0.302229356485993,-0.13920114827617,0.0522928652920841,-0.14846174753142,-0.0163458649041576,0.0259058588030296,0.494562554556041,0.266900230068117,0.542349527820608,0.913625080836343,0.0530632051484739,-0.151745430541751,0.220002728076739,-0.0503921334222487,-0.342437777028253,-0.224574040487995,0.0332787066532831,0.514445037065743,0.285127600763515,0.800092765146811,0.104501738664124,0.207977679957653,0.0809166886920381,-0.0985893831163832,0.0156937499580981,-0.245769086032459,0.267255041166669,0.322157986071885,0.680656885612998,0.159375715485387,0.423335266403107,0.671231086323687,0.191388159652107,0.402726704270473,0.0832540608162974,-0.0237039689541392,0.414683542511322
0.266177904753175,-0.0687535612889197,0.0283660585293526,-0.0633648677614904,-0.813667435904964,-0.401315623104454,-0.58165074795812,-0.398801592342437,-0.165721803946302,0.294133208280739,-0.107521407425086,0.244135982101094,0.644581657015499,-0.362718560091469,-0.579729929270226,-0.156578825337176,-0.596947265685399,-0.923400056637762,-0.681051761782309,-0.18921678301214,0.153881786143601,-0.0061576025946958,0.427535371608511,-0.32042556464474,-0.156152971675859,-0.151011585986581,-0.55258595543096,-0.433848676391986,-0.612710193769146,-0.140335150616363,-0.115287698458138,0.387322138824118,-0.11066406741313,0.0854637211363415,0.407527515431506,-0.153033431056853,0.215836963436078,-0.32916025545927,-0.725914502365506,-0.172953228329785
-0.116777984435739,-0.34460713390624,-0.253400266241362,-0.336965741799796,-0.76523687495018,-0.619572644611517,-0.729874494276293,-0.567884850663486,-0.393099353732836,-0.0726819706321881,-0.400699590538097,-0.0881075551100966,0.293247552992959,-0.660802520442403,-0.793191179605818,-0.423013360494618,-0.68705111465092,-0.986378678440524,-0.955724710777343,-0.488218804945833,-0.132599772049614,-0.384278845140246,0.118045303779085,-0.54048220237436,-0.412533920457344,-0.459248771587349,-0.819346554706341,-0.63698353072455,-0.649861384301754,-0.384743075758641,-0.340389490901399,0.036645947098555,-0.42073800287868,-0.187959229870908,0.0547028977535259,-0.536838967931155,-0.263342074716599,-0.439496798613056,-0.620454806464165,-0.338746380531921
0.414361922026644,0.326596935485477,0.402271694869416,0.327121650796449,-0.0243489053403946,0.183167180941153,0.0156704384534423,0.101878163219629,0.0885360412597655,0.435343593742688,0.318126638363873,0.431745653784556,0.726064538311066,0.0521881390085568,-0.0491581928903161,0.236300258619012,0.0377151011252872,-0.154600746347202,-0.385674465953708,0.133239610399438,0.424689755762427,0.295339403681298,0.391300438961845,0.127775506633554,0.232504855676027,0.25010258132149,-0.0791973158161839,0.0681904434937245,0.143027649194766,0.35343424496432,0.284576354473572,0.542611851055735,0.256557936247506,0.38875093223098,0.581960880987566,0.22345936130853,0.285791199956864,0.120145362002208,0.0756189807489597,0.501209337591176
-0.163234772886312,-0.481510647442876,-0.312890609788079,-0.362137842533117,-0.959913191833157,-0.748074296025851,-0.903480577945032,-0.624184072246806,-0.537910005045897,-0.132731954143986,-0.457751733048753,-0.141294062608742,0.257201894440961,-0.685713057833079,-0.919042493153717,-0.5041898418692,-0.829765344657044,-1.16114105432821,-1.00758671376548,-0.632025335265119,-0.103775059117064,-0.407568101935142,0.0603800662830637,-0.626771858486594,-0.496272553575301,-0.542631038105729,-0.958989491230512,-0.839834510799904,-0.830462607506794,-0.54245730651506,-0.447157089754936,0.0142531354347619,-0.595229913464188,-0.293406644190029,0.0304151949047736,-0.494849556812205,-0.242220259457977,-0.671548387596649,-1.01624583305336,-0.272952058828229
0.683702161507202,0.405411434658113,0.556181212522984,0.422589184056676,-0.227851354794404,0.130851164598018,-0.100637122870659,0.186100833285948,0.141851070739499,0.68956440538988,0.449723482059113,0.616036612141175,1.10327750078121,0.0734801740659826,-0.0822815760838756,0.319405750644031,-0.0604701127730574,-0.343665789212584,-0.217226906721306,0.180576539129835,0.686831198237876,0.348507989863442,0.875203597932944,0.180554438593715,0.316933154173665,0.219534133026813,-0.167280152589169,0.102126744312951,-0.205813938511379,0.348983873360683,0.443571639180939,0.759313414040149,0.38684210334602,0.517056447911271,0.895535984163386,0.316609537048709,0.527550182331983,0.162195214325932,-0.202746602466539,0.473742047049037
0.408204713711678,0.260702245179372,0.173004851368613,0.245656261252311,-0.38198577535009,-0.027912549826877,-0.27795967501204,-0.125609141652508,-0.00875689523599832,0.423282270531456,0.240220604980393,0.449305051379305,0.807233796832078,-0.0750903079006916,-0.275288042198816,0.120585756285452,-0.235707404157832,-0.528131063619238,-0.465488196013589,-0.0169181902108649,0.375659852114939,0.200539373798687,0.697450031809241,-0.0435335733680016,0.124857860422765,0.0391585452581171,-0.317878396277291,-0.0863983503467818,-0.38385927574064,0.170088942589418,0.198557037549541,0.540849920276702,0.0369739937824893,0.295459804334796,0.631345841728118,0.186873771695028,0.348706220720554,-0.0403774799366606,-0.341817290935924,0.341748947806376
0.014059915576031,-0.135393591328961,-0.131099837989066,-0.168148458717994,-0.648910105290065,-0.3685284037037,-0.560871865915735,-0.345201049456401,-0.276810585747386,-0.0214347271673801,-0.219880846818829,-0.0317037804609488,0.256068743803663,-0.459132830296874,-0.57533099656238,-0.247896139908341,-0.499330337879428,-0.774358647468916,-0.828677959520474,-0.298403493649684,-0.0296679690468032,-0.202395568273813,0.0225690419638445,-0.365997888478881,-0.271683975315119,-0.242831836016219,-0.551261944808259,-0.401236443131944,-0.642506723660993,-0.122283120770648,-0.173509378958235,0.0545380959098242,-0.336375395314294,-0.0948648728179726,0.110143950657107,-0.238461803300931,-0.0496369591542126,-0.363471544722238,-0.474374373800857,-0.249529033483279
-0.059164070018575,-0.252882027847696,-0.420628190006406,-0.323252680951359,-1.07222430420217,-0.598439094809964,-0.963769521685337,-0.598091491196516,-0.449079495135885,-0.064359042128736,-0.443271447424201,-0.0686288489371171,0.298665364546655,-0.758444327283067,-0.930929873475195,-0.499167942295639,-0.878306716497574,-1.22364737262933,-0.966038234092643,-0.564359193999305,-0.125811997947731,-0.250940272312913,0.0668668954486174,-0.640348785971875,-0.487912302177043,-0.788736887575756,-0.945529386483184,-0.739219939790695,-1.07405685374757,-0.525111516733654,-0.451200298390407,0.087640759654489,-0.643406676698205,-0.23275611125441,0.0707665682328253,-0.533202837279088,-0.0421813515997994,-0.653126722648932,-1.00944515524527,-0.395653192746879
0.660517228113919,0.533681906303084,0.564547642525645,0.476224305820549,-0.0778983095158898,0.208861294979748,-0.0234092215401872,0.204593385464684,0.225395340232544,0.656309707506844,0.430344125433078,0.634947084708643,1.03636884386484,0.13224830672081,-0.0203948494587117,0.350661435695648,0.0867338810439204,-0.256736594102172,-0.184282094841744,0.15917647133746,0.595635086274382,0.437774226031889,0.833643209787493,0.221572995750186,0.339224918591844,0.222017329253954,-0.018496618396899,0.133901158696591,-0.116395971886599,0.380752725725786,0.432382838931695,0.762686572481764,0.315695714949478,0.547927472368343,0.807619936627072,0.439394727841538,0.556125330618703,0.203892781209929,0.059479093816196,0.42756865513837
0.0615095792758197,-0.162203229780084,-0.129277265443711,-0.174740588824844,-0.651397932575493,-0.656657004120237,-0.620843060006478,-0.421960949848162,-0.283623234872186,0.0312036732047212,-0.220850831031872,0.0492631945864633,0.465722301762151,-0.480953707233481,-0.614100809742745,-0.227285791185229,-0.53675697206258,-0.852629290985054,-0.794748696606389,-0.296711353461512,-0.00540559849270386,-0.254333014554942,0.349809453677163,-0.362442299164485,-0.247495171265913,-0.334210105148531,-0.622145809084148,-0.452382395637125,-0.697289471196514,-0.114428210965623,-0.120660134187047,0.163509017165542,-0.200441992147249,-0.0450334775709251,0.244132147907272,-0.156955350815913,-0.086277191997527,-0.351949943290078,-0.454764249469632,-0.21625283167369
0.0173942379554667,-0.190964180901654,-0.263703661104324,-0.254963592222552,-0.941095489555096,-0.525363621678385,-0.80750133632598,-0.484824617138492,-0.337322147980509,-0.0657235916245491,-0.350476047563067,-0.0247957210676906,0.421445393920632,-0.61535005431324,-0.797584494606125,-0.380645615303572,-0.772033987609739,-1.09001057915622,-0.911776230063643,-0.55053766755542,-0.0765182104770615,-0.377398663355384,0.195820552452446,-0.538958993041385,-0.379441813258317,-0.369424687331243,-0.780890519349923,-0.644314213731386,-1.00066598102945,-0.322309243648699,-0.335253139153326,0.130058307601203,-0.419715852298053,-0.212319644238484,0.196571633791619,-0.275991552433291,-0.194052459602905,-0.592791054393713,-0.935670084475172,-0.35827638118482
-0.0973613821213577,-0.419237010915724,-0.362306977656412,-0.332432100138463,-1.06312732483864,-0.728672151318761,-0.970689133943285,-0.750337976131712,-0.532273256585419,-0.11128100103911,-0.360836072525482,-0.1319943833227,0.351085730606818,-0.71708668114515,-0.928517467450399,-0.494324678155219,-0.891380338009853,-1.26986485244934,-1.01132105340888,-0.624802655568679,-0.179778595893961,-0.341890075737623,0.105375243593443,-0.666323172043459,-0.487150466778164,-0.687260613377282,-0.941504032399524,-0.758840536321552,-1.10487511810516,-0.410798974967526,-0.455019258147738,0.0262724976764194,-0.604297752905693,-0.263294519836933,0.0978359178827116,-0.426075331832099,-0.135743813497606,-0.670967701391662,-1.04989179702158,-0.474338224224669
0.406485328405686,0.15462477584235,0.188138615636019,0.152602656117509,-0.545208639539481,-0.0707562996314253,-0.356067779933237,-0.20269714130907,-0.0337867414356182,0.450434665420412,0.108593989469086,0.408349278693862,0.802288269689946,-0.174176813560024,-0.375034114195576,0.0336877607117712,-0.347958678313477,-0.601603322965982,-0.472257758009766,-0.0472677512393373,0.373649990262436,0.265358441180529,0.608264187055265,-0.109006083781668,0.0710605243496133,0.0217320227536789,-0.368720328066893,-0.139473112609189,-0.346855412064298,-0.0100028532399026,0.11654860894827,0.554144242825285,0.0114180546965568,0.309166008135179,0.586548581729777,0.0128351524756222,0.401318281073182,-0.0732220441140412,-0.487158279506031,0.193756603688501
-0.160339602769362,-0.460588383505614,-0.45896900740979,-0.487339193173323,-1.15024371693102,-0.675913478858043,-0.99071936020354,-0.723843711407827,-0.586493181792017,-0.173986347656138,-0.532427504533582,-0.264274468544001,0.297170051160228,-0.743720464683027,-0.954623847809431,-0.538189020395842,-0.964073092823573,-1.25879666649101,-1.143480786818,-0.640584857266667,-0.259503562337732,-0.464847307134621,0.000147691976552955,-0.706869231075262,-0.566345303783807,-0.824396431433215,-0.964198284213723,-0.827733789593486,-1.00398617951159,-0.504539494188044,-0.48580948373343,-0.0339678179651972,-0.637320902084216,-0.328890232943758,-0.0436208075135218,-0.547467816123883,-0.276930967819455,-0.724575582898723,-1.0933980502406,-0.505369007694027
-0.149865281853452,-0.380214505009871,-0.351426066658956,-0.396093844787658,-1.26614874367182,-1.20174483388661,-1.14477833689198,-0.797398510157653,-0.542358829854671,-0.14597954068331,-0.467819567967439,-0.174015016642181,0.326097601573036,-0.859598761530371,-1.0314081644422,-0.568296594703069,-1.05575674812255,-1.44984994690953,-1.16318102175313,-0.62039374434233,-0.168568434836023,-0.359625002022902,0.00935322565488883,-0.761275943749215,-0.606989194930714,-0.575542298951963,-1.0721846725817,-0.889012258941663,-1.27074834249468,-0.540115393116088,-0.523824174200891,0.0766051315127915,-0.579916049582195,-0.297016837355921,0.0327682506642268,-0.545936651808569,-0.290604218641137,-0.744942481537053,-1.19539645849819,-0.583103761934525
